State Residency When Elected,Presidential Party,Close-1,YearPres,President,Market,Date,MonthDay,Day,Close
Texas,Republican,2304.8,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/7/1989,4/7,Friday,2304.8
Texas,Republican,2301.87,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/10/1989,4/10,Monday,2301.87
Texas,Republican,2311.58,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/11/1989,4/11,Tuesday,2311.58
Texas,Republican,2319.65,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/12/1989,4/12,Wednesday,2319.65
Texas,Republican,2296,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/13/1989,4/13,Thursday,2296
Texas,Republican,2337.06,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/14/1989,4/14,Friday,2337.06
Texas,Republican,2337.79,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/17/1989,4/17,Monday,2337.79
Texas,Republican,2379.4,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/18/1989,4/18,Tuesday,2379.4
Texas,Republican,2386.91,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/19/1989,4/19,Wednesday,2386.91
Texas,Republican,2377.38,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/20/1989,4/20,Thursday,2377.38
Texas,Republican,2409.46,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/21/1989,4/21,Friday,2409.46
Texas,Republican,2402.68,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/24/1989,4/24,Monday,2402.68
Texas,Republican,2386.91,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/25/1989,4/25,Tuesday,2386.91
Texas,Republican,2389.11,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/26/1989,4/26,Wednesday,2389.11
Texas,Republican,2418.99,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/27/1989,4/27,Thursday,2418.99
Texas,Republican,2418.8,1989_Bush_GHW,George H.W. Bush,Dow Jones Index,4/28/1989,4/28,Friday,2418.8
Texas,Republican,391.100006,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/19/1989,1/19,Thursday,391.100006
Texas,Republican,391.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/20/1989,1/20,Friday,391.700012
Texas,Republican,390,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/23/1989,1/23,Monday,390
Texas,Republican,392,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/24/1989,1/24,Tuesday,392
Texas,Republican,394,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/25/1989,1/25,Wednesday,394
Texas,Republican,397.100006,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/26/1989,1/26,Thursday,397.100006
Texas,Republican,398,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/27/1989,1/27,Friday,398
Texas,Republican,399.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/30/1989,1/30,Monday,399.200012
Texas,Republican,401.299988,1989_Bush_GHW,George H.W. Bush,NASDAQ,1/31/1989,1/31,Tuesday,401.299988
Texas,Republican,403.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/1/1989,2/1,Wednesday,403.200012
Texas,Republican,405.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/2/1989,2/2,Thursday,405.200012
Texas,Republican,406.399994,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/3/1989,2/3,Friday,406.399994
Texas,Republican,406,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/6/1989,2/6,Monday,406
Texas,Republican,409.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/7/1989,2/7,Tuesday,409.200012
Texas,Republican,408,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/8/1989,2/8,Wednesday,408
Texas,Republican,406.399994,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/9/1989,2/9,Thursday,406.399994
Texas,Republican,402.399994,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/10/1989,2/10,Friday,402.399994
Texas,Republican,401.299988,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/13/1989,2/13,Monday,401.299988
Texas,Republican,402,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/14/1989,2/14,Tuesday,402
Texas,Republican,404.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/15/1989,2/15,Wednesday,404.200012
Texas,Republican,405.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/16/1989,2/16,Thursday,405.700012
Texas,Republican,407.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/17/1989,2/17,Friday,407.200012
Texas,Republican,406.399994,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/21/1989,2/21,Tuesday,406.399994
Texas,Republican,402.5,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/22/1989,2/22,Wednesday,402.5
Texas,Republican,403.100006,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/23/1989,2/23,Thursday,403.100006
Texas,Republican,400,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/24/1989,2/24,Friday,400
Texas,Republican,398.899994,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/27/1989,2/27,Monday,398.899994
Texas,Republican,399.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,2/28/1989,2/28,Tuesday,399.700012
Texas,Republican,399.799988,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/1/1989,3/1,Wednesday,399.799988
Texas,Republican,402.5,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/2/1989,3/2,Thursday,402.5
Texas,Republican,404,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/3/1989,3/3,Friday,404
Texas,Republican,406.299988,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/6/1989,3/6,Monday,406.299988
Texas,Republican,406.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/7/1989,3/7,Tuesday,406.200012
Texas,Republican,406.399994,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/8/1989,3/8,Wednesday,406.399994
Texas,Republican,405.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/9/1989,3/9,Thursday,405.700012
Texas,Republican,405.899994,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/10/1989,3/10,Friday,405.899994
Texas,Republican,406.600006,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/13/1989,3/13,Monday,406.600006
Texas,Republican,406,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/14/1989,3/14,Tuesday,406
Texas,Republican,407,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/15/1989,3/15,Wednesday,407
Texas,Republican,409.5,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/16/1989,3/16,Thursday,409.5
Texas,Republican,402.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/17/1989,3/17,Friday,402.200012
Texas,Republican,398.5,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/20/1989,3/20,Monday,398.5
Texas,Republican,401.799988,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/21/1989,3/21,Tuesday,401.799988
Texas,Republican,400.600006,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/22/1989,3/22,Wednesday,400.600006
Texas,Republican,400.899994,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/23/1989,3/23,Thursday,400.899994
Texas,Republican,400.600006,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/27/1989,3/27,Monday,400.600006
Texas,Republican,402.600006,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/28/1989,3/28,Tuesday,402.600006
Texas,Republican,403.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/29/1989,3/29,Wednesday,403.700012
Texas,Republican,404.600006,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/30/1989,3/30,Thursday,404.600006
Texas,Republican,406.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,3/31/1989,3/31,Friday,406.700012
Texas,Republican,407.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/3/1989,4/3,Monday,407.700012
Texas,Republican,407.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/4/1989,4/4,Tuesday,407.200012
Texas,Republican,408.299988,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/5/1989,4/5,Wednesday,408.299988
Texas,Republican,408.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/6/1989,4/6,Thursday,408.200012
Texas,Republican,410.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/7/1989,4/7,Friday,410.700012
Texas,Republican,411.100006,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/10/1989,4/10,Monday,411.100006
Texas,Republican,413.5,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/11/1989,4/11,Tuesday,413.5
Texas,Republican,415.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/12/1989,4/12,Wednesday,415.700012
Texas,Republican,413.899994,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/13/1989,4/13,Thursday,413.899994
Texas,Republican,417.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/14/1989,4/14,Friday,417.700012
Texas,Republican,417.799988,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/17/1989,4/17,Monday,417.799988
Texas,Republican,420.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/18/1989,4/18,Tuesday,420.700012
Texas,Republican,421.899994,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/19/1989,4/19,Wednesday,421.899994
Texas,Republican,421.5,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/20/1989,4/20,Thursday,421.5
Texas,Republican,423.799988,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/21/1989,4/21,Friday,423.799988
Texas,Republican,423.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/24/1989,4/24,Monday,423.200012
Texas,Republican,422.700012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/25/1989,4/25,Tuesday,422.700012
Texas,Republican,423.399994,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/26/1989,4/26,Wednesday,423.399994
Texas,Republican,426.200012,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/27/1989,4/27,Thursday,426.200012
Texas,Republican,427.600006,1989_Bush_GHW,George H.W. Bush,NASDAQ,4/28/1989,4/28,Friday,427.600006
Texas,Republican,286.910004,1989_Bush_GHW,George H.W. Bush,S&P 500,1/19/1989,1/19,Thursday,286.910004
Texas,Republican,286.630005,1989_Bush_GHW,George H.W. Bush,S&P 500,1/20/1989,1/20,Friday,286.630005
Texas,Republican,284.5,1989_Bush_GHW,George H.W. Bush,S&P 500,1/23/1989,1/23,Monday,284.5
Texas,Republican,288.48999,1989_Bush_GHW,George H.W. Bush,S&P 500,1/24/1989,1/24,Tuesday,288.48999
Texas,Republican,289.140015,1989_Bush_GHW,George H.W. Bush,S&P 500,1/25/1989,1/25,Wednesday,289.140015
Texas,Republican,291.690002,1989_Bush_GHW,George H.W. Bush,S&P 500,1/26/1989,1/26,Thursday,291.690002
Texas,Republican,293.820007,1989_Bush_GHW,George H.W. Bush,S&P 500,1/27/1989,1/27,Friday,293.820007
Texas,Republican,294.98999,1989_Bush_GHW,George H.W. Bush,S&P 500,1/30/1989,1/30,Monday,294.98999
Texas,Republican,297.470001,1989_Bush_GHW,George H.W. Bush,S&P 500,1/31/1989,1/31,Tuesday,297.470001
Texas,Republican,297.089996,1989_Bush_GHW,George H.W. Bush,S&P 500,2/1/1989,2/1,Wednesday,297.089996
Texas,Republican,296.839996,1989_Bush_GHW,George H.W. Bush,S&P 500,2/2/1989,2/2,Thursday,296.839996
Texas,Republican,296.970001,1989_Bush_GHW,George H.W. Bush,S&P 500,2/3/1989,2/3,Friday,296.970001
Texas,Republican,296.040009,1989_Bush_GHW,George H.W. Bush,S&P 500,2/6/1989,2/6,Monday,296.040009
Texas,Republican,299.630005,1989_Bush_GHW,George H.W. Bush,S&P 500,2/7/1989,2/7,Tuesday,299.630005
Texas,Republican,298.649994,1989_Bush_GHW,George H.W. Bush,S&P 500,2/8/1989,2/8,Wednesday,298.649994
Texas,Republican,296.059998,1989_Bush_GHW,George H.W. Bush,S&P 500,2/9/1989,2/9,Thursday,296.059998
Texas,Republican,292.019989,1989_Bush_GHW,George H.W. Bush,S&P 500,2/10/1989,2/10,Friday,292.019989
Texas,Republican,292.540009,1989_Bush_GHW,George H.W. Bush,S&P 500,2/13/1989,2/13,Monday,292.540009
Texas,Republican,291.809998,1989_Bush_GHW,George H.W. Bush,S&P 500,2/14/1989,2/14,Tuesday,291.809998
Texas,Republican,294.23999,1989_Bush_GHW,George H.W. Bush,S&P 500,2/15/1989,2/15,Wednesday,294.23999
Texas,Republican,294.809998,1989_Bush_GHW,George H.W. Bush,S&P 500,2/16/1989,2/16,Thursday,294.809998
Texas,Republican,296.76001,1989_Bush_GHW,George H.W. Bush,S&P 500,2/17/1989,2/17,Friday,296.76001
Texas,Republican,295.980011,1989_Bush_GHW,George H.W. Bush,S&P 500,2/21/1989,2/21,Tuesday,295.980011
Texas,Republican,290.910004,1989_Bush_GHW,George H.W. Bush,S&P 500,2/22/1989,2/22,Wednesday,290.910004
Texas,Republican,292.049988,1989_Bush_GHW,George H.W. Bush,S&P 500,2/23/1989,2/23,Thursday,292.049988
Texas,Republican,287.130005,1989_Bush_GHW,George H.W. Bush,S&P 500,2/24/1989,2/24,Friday,287.130005
Texas,Republican,287.820007,1989_Bush_GHW,George H.W. Bush,S&P 500,2/27/1989,2/27,Monday,287.820007
Texas,Republican,288.859985,1989_Bush_GHW,George H.W. Bush,S&P 500,2/28/1989,2/28,Tuesday,288.859985
Texas,Republican,287.109985,1989_Bush_GHW,George H.W. Bush,S&P 500,3/1/1989,3/1,Wednesday,287.109985
Texas,Republican,289.950012,1989_Bush_GHW,George H.W. Bush,S&P 500,3/2/1989,3/2,Thursday,289.950012
Texas,Republican,291.179993,1989_Bush_GHW,George H.W. Bush,S&P 500,3/3/1989,3/3,Friday,291.179993
Texas,Republican,294.809998,1989_Bush_GHW,George H.W. Bush,S&P 500,3/6/1989,3/6,Monday,294.809998
Texas,Republican,293.869995,1989_Bush_GHW,George H.W. Bush,S&P 500,3/7/1989,3/7,Tuesday,293.869995
Texas,Republican,294.079987,1989_Bush_GHW,George H.W. Bush,S&P 500,3/8/1989,3/8,Wednesday,294.079987
Texas,Republican,293.929993,1989_Bush_GHW,George H.W. Bush,S&P 500,3/9/1989,3/9,Thursday,293.929993
Texas,Republican,292.880005,1989_Bush_GHW,George H.W. Bush,S&P 500,3/10/1989,3/10,Friday,292.880005
Texas,Republican,295.320007,1989_Bush_GHW,George H.W. Bush,S&P 500,3/13/1989,3/13,Monday,295.320007
Texas,Republican,295.140015,1989_Bush_GHW,George H.W. Bush,S&P 500,3/14/1989,3/14,Tuesday,295.140015
Texas,Republican,296.670013,1989_Bush_GHW,George H.W. Bush,S&P 500,3/15/1989,3/15,Wednesday,296.670013
Texas,Republican,299.440002,1989_Bush_GHW,George H.W. Bush,S&P 500,3/16/1989,3/16,Thursday,299.440002
Texas,Republican,292.690002,1989_Bush_GHW,George H.W. Bush,S&P 500,3/17/1989,3/17,Friday,292.690002
Texas,Republican,289.920013,1989_Bush_GHW,George H.W. Bush,S&P 500,3/20/1989,3/20,Monday,289.920013
Texas,Republican,291.329987,1989_Bush_GHW,George H.W. Bush,S&P 500,3/21/1989,3/21,Tuesday,291.329987
Texas,Republican,290.48999,1989_Bush_GHW,George H.W. Bush,S&P 500,3/22/1989,3/22,Wednesday,290.48999
Texas,Republican,288.980011,1989_Bush_GHW,George H.W. Bush,S&P 500,3/23/1989,3/23,Thursday,288.980011
Texas,Republican,290.570007,1989_Bush_GHW,George H.W. Bush,S&P 500,3/27/1989,3/27,Monday,290.570007
Texas,Republican,291.589996,1989_Bush_GHW,George H.W. Bush,S&P 500,3/28/1989,3/28,Tuesday,291.589996
Texas,Republican,292.350006,1989_Bush_GHW,George H.W. Bush,S&P 500,3/29/1989,3/29,Wednesday,292.350006
Texas,Republican,292.519989,1989_Bush_GHW,George H.W. Bush,S&P 500,3/30/1989,3/30,Thursday,292.519989
Texas,Republican,294.869995,1989_Bush_GHW,George H.W. Bush,S&P 500,3/31/1989,3/31,Friday,294.869995
Texas,Republican,296.390015,1989_Bush_GHW,George H.W. Bush,S&P 500,4/3/1989,4/3,Monday,296.390015
Texas,Republican,295.309998,1989_Bush_GHW,George H.W. Bush,S&P 500,4/4/1989,4/4,Tuesday,295.309998
Texas,Republican,296.23999,1989_Bush_GHW,George H.W. Bush,S&P 500,4/5/1989,4/5,Wednesday,296.23999
Texas,Republican,295.290009,1989_Bush_GHW,George H.W. Bush,S&P 500,4/6/1989,4/6,Thursday,295.290009
Texas,Republican,297.160004,1989_Bush_GHW,George H.W. Bush,S&P 500,4/7/1989,4/7,Friday,297.160004
Texas,Republican,297.109985,1989_Bush_GHW,George H.W. Bush,S&P 500,4/10/1989,4/10,Monday,297.109985
Texas,Republican,298.48999,1989_Bush_GHW,George H.W. Bush,S&P 500,4/11/1989,4/11,Tuesday,298.48999
Texas,Republican,298.98999,1989_Bush_GHW,George H.W. Bush,S&P 500,4/12/1989,4/12,Wednesday,298.98999
Texas,Republican,296.399994,1989_Bush_GHW,George H.W. Bush,S&P 500,4/13/1989,4/13,Thursday,296.399994
Texas,Republican,301.359985,1989_Bush_GHW,George H.W. Bush,S&P 500,4/14/1989,4/14,Friday,301.359985
Texas,Republican,301.720001,1989_Bush_GHW,George H.W. Bush,S&P 500,4/17/1989,4/17,Monday,301.720001
Texas,Republican,306.019989,1989_Bush_GHW,George H.W. Bush,S&P 500,4/18/1989,4/18,Tuesday,306.019989
Texas,Republican,307.149994,1989_Bush_GHW,George H.W. Bush,S&P 500,4/19/1989,4/19,Wednesday,307.149994
Texas,Republican,306.190002,1989_Bush_GHW,George H.W. Bush,S&P 500,4/20/1989,4/20,Thursday,306.190002
Texas,Republican,309.609985,1989_Bush_GHW,George H.W. Bush,S&P 500,4/21/1989,4/21,Friday,309.609985
Texas,Republican,308.690002,1989_Bush_GHW,George H.W. Bush,S&P 500,4/24/1989,4/24,Monday,308.690002
Texas,Republican,306.75,1989_Bush_GHW,George H.W. Bush,S&P 500,4/25/1989,4/25,Tuesday,306.75
Texas,Republican,306.929993,1989_Bush_GHW,George H.W. Bush,S&P 500,4/26/1989,4/26,Wednesday,306.929993
Texas,Republican,309.579987,1989_Bush_GHW,George H.W. Bush,S&P 500,4/27/1989,4/27,Thursday,309.579987
Texas,Republican,309.640015,1989_Bush_GHW,George H.W. Bush,S&P 500,4/28/1989,4/28,Friday,309.640015
Arkansas,Democratic,3256,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/19/1993,1/19,Tuesday,3256
Arkansas,Democratic,3242,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/20/1993,1/20,Wednesday,3242
Arkansas,Democratic,3253,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/21/1993,1/21,Thursday,3253
Arkansas,Democratic,3256.800049,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/22/1993,1/22,Friday,3256.800049
Arkansas,Democratic,3292.199951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/25/1993,1/25,Monday,3292.199951
Arkansas,Democratic,3299,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/26/1993,1/26,Tuesday,3299
Arkansas,Democratic,3291.399902,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/27/1993,1/27,Wednesday,3291.399902
Arkansas,Democratic,3306.300049,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/28/1993,1/28,Thursday,3306.300049
Arkansas,Democratic,3310,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,1/29/1993,1/29,Friday,3310
Arkansas,Democratic,3332.199951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/1/1993,2/1,Monday,3332.199951
Arkansas,Democratic,3328.699951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/2/1993,2/2,Tuesday,3328.699951
Arkansas,Democratic,3373.800049,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/3/1993,2/3,Wednesday,3373.800049
Arkansas,Democratic,3416.699951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/4/1993,2/4,Thursday,3416.699951
Arkansas,Democratic,3442.100098,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/5/1993,2/5,Friday,3442.100098
Arkansas,Democratic,3437.5,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/8/1993,2/8,Monday,3437.5
Arkansas,Democratic,3414.600098,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/9/1993,2/9,Tuesday,3414.600098
Arkansas,Democratic,3412.399902,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/10/1993,2/10,Wednesday,3412.399902
Arkansas,Democratic,3422.699951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/11/1993,2/11,Thursday,3422.699951
Arkansas,Democratic,3392.429932,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/12/1993,2/12,Friday,3392.429932
Arkansas,Democratic,3309.5,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/16/1993,2/16,Tuesday,3309.5
Arkansas,Democratic,3312.199951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/17/1993,2/17,Wednesday,3312.199951
Arkansas,Democratic,3302.199951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/18/1993,2/18,Thursday,3302.199951
Arkansas,Democratic,3322.179932,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/19/1993,2/19,Friday,3322.179932
Arkansas,Democratic,3342.98999,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/22/1993,2/22,Monday,3342.98999
Arkansas,Democratic,3323.27002,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/23/1993,2/23,Tuesday,3323.27002
Arkansas,Democratic,3356.5,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/24/1993,2/24,Wednesday,3356.5
Arkansas,Democratic,3365.139893,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/25/1993,2/25,Thursday,3365.139893
Arkansas,Democratic,3370.810059,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,2/26/1993,2/26,Friday,3370.810059
Arkansas,Democratic,3355.409912,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/1/1993,3/1,Monday,3355.409912
Arkansas,Democratic,3400.530029,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/2/1993,3/2,Tuesday,3400.530029
Arkansas,Democratic,3404.040039,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/3/1993,3/3,Wednesday,3404.040039
Arkansas,Democratic,3398.909912,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/4/1993,3/4,Thursday,3398.909912
Arkansas,Democratic,3404.580078,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/5/1993,3/5,Friday,3404.580078
Arkansas,Democratic,3469.419922,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/8/1993,3/8,Monday,3469.419922
Arkansas,Democratic,3472.120117,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/9/1993,3/9,Tuesday,3472.120117
Arkansas,Democratic,3478.340088,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/10/1993,3/10,Wednesday,3478.340088
Arkansas,Democratic,3457,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/11/1993,3/11,Thursday,3457
Arkansas,Democratic,3427.820068,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/12/1993,3/12,Friday,3427.820068
Arkansas,Democratic,3442.409912,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/15/1993,3/15,Monday,3442.409912
Arkansas,Democratic,3442.949951,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/16/1993,3/16,Tuesday,3442.949951
Arkansas,Democratic,3426.73999,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/17/1993,3/17,Wednesday,3426.73999
Arkansas,Democratic,3465.639893,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/18/1993,3/18,Thursday,3465.639893
Arkansas,Democratic,3471.580078,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/19/1993,3/19,Friday,3471.580078
Arkansas,Democratic,3463.47998,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/22/1993,3/22,Monday,3463.47998
Arkansas,Democratic,3461.860107,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/23/1993,3/23,Tuesday,3461.860107
Arkansas,Democratic,3445.379883,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/24/1993,3/24,Wednesday,3445.379883
Arkansas,Democratic,3461.320068,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/25/1993,3/25,Thursday,3461.320068
Arkansas,Democratic,3439.97998,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/26/1993,3/26,Friday,3439.97998
Arkansas,Democratic,3455.100098,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/29/1993,3/29,Monday,3455.100098
Arkansas,Democratic,3457.27002,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/30/1993,3/30,Tuesday,3457.27002
Arkansas,Democratic,3435.110107,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,3/31/1993,3/31,Wednesday,3435.110107
Arkansas,Democratic,3439.439941,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/1/1993,4/1,Thursday,3439.439941
Arkansas,Democratic,3370.810059,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/2/1993,4/2,Friday,3370.810059
Arkansas,Democratic,3379.189941,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/5/1993,4/5,Monday,3379.189941
Arkansas,Democratic,3377.570068,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/6/1993,4/6,Tuesday,3377.570068
Arkansas,Democratic,3397.02002,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/7/1993,4/7,Wednesday,3397.02002
Arkansas,Democratic,3396.47998,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/8/1993,4/8,Thursday,3396.47998
Arkansas,Democratic,3428.090088,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/12/1993,4/12,Monday,3428.090088
Arkansas,Democratic,3444.030029,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/13/1993,4/13,Tuesday,3444.030029
Arkansas,Democratic,3455.639893,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/14/1993,4/14,Wednesday,3455.639893
Arkansas,Democratic,3455.919922,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/15/1993,4/15,Thursday,3455.919922
Arkansas,Democratic,3478.610107,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/16/1993,4/16,Friday,3478.610107
Arkansas,Democratic,3466.98999,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/19/1993,4/19,Monday,3466.98999
Arkansas,Democratic,3443.48999,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/20/1993,4/20,Tuesday,3443.48999
Arkansas,Democratic,3439.439941,1993_Clinton,"William ""Bill"" Clinton",Dow Jones Index,4/21/1993,4/21,Wednesday,3439.439941
