Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Oct 16, 2020;3:00 PM;55,271;102;1,049;1,510;45,380
Oct 16, 2020;3:15 PM;-;107;1,038;1,392;-
Oct 16, 2020;3:30 PM;-;111;1,032;1,270;-
Oct 16, 2020;3:45 PM;-;116;1,027;1,137;-
Oct 16, 2020;4:00 PM;52,463;119;1,023;1,004;44,678
Oct 16, 2020;4:15 PM;-;126;1,021;865;-
Oct 16, 2020;4:30 PM;-;134;1,019;726;-
Oct 16, 2020;4:45 PM;-;142;1,019;587;-
Oct 16, 2020;5:00 PM;50,983;150;1,021;457;45,064
Oct 16, 2020;5:15 PM;-;157;1,027;333;-
Oct 16, 2020;5:30 PM;-;166;1,033;225;-
Oct 16, 2020;5:45 PM;-;175;1,041;135;-
Oct 16, 2020;6:00 PM;51,468;184;1,056;71;46,217
Oct 16, 2020;6:15 PM;-;197;1,077;24;-
Oct 16, 2020;6:30 PM;-;211;1,093;0;-
Oct 16, 2020;6:45 PM;-;224;1,114;0;-
Oct 16, 2020;7:00 PM;55,871;237;1,134;0;50,261
Oct 16, 2020;7:15 PM;-;245;1,146;0;-
Oct 16, 2020;7:30 PM;-;252;1,161;0;-
Oct 16, 2020;7:45 PM;-;260;1,176;0;-
Oct 16, 2020;8:00 PM;56,108;265;1,182;0;50,387
Oct 16, 2020;8:15 PM;-;266;1,174;0;-
Oct 16, 2020;8:30 PM;-;266;1,160;0;-
Oct 16, 2020;8:45 PM;-;267;1,142;0;-
Oct 16, 2020;9:00 PM;52,952;267;1,121;0;47,576
Oct 16, 2020;9:15 PM;-;262;1,098;0;-
Oct 16, 2020;9:30 PM;-;257;1,072;0;-
Oct 16, 2020;9:45 PM;-;253;1,046;0;-
Oct 16, 2020;10:00 PM;48,832;256;1,024;0;43,930
Oct 16, 2020;10:15 PM;-;252;992;0;-
Oct 16, 2020;10:30 PM;-;246;960;0;-
Oct 16, 2020;10:45 PM;-;242;931;0;-
Oct 16, 2020;11:00 PM;43,248;236;904;0;38,906
Oct 16, 2020;11:15 PM;-;227;877;0;-
Oct 16, 2020;11:30 PM;-;218;851;0;-
Oct 16, 2020;11:45 PM;-;208;822;0;-
Oct 17, 2020;12:00 AM;39,158;232;809;0;35,155
Oct 17, 2020;12:15 AM;-;222;793;0;-
Oct 17, 2020;12:30 AM;-;213;774;0;-
Oct 17, 2020;12:45 AM;-;203;756;0;-
Oct 17, 2020;1:00 AM;38,072;191;739;0;34,525
Oct 17, 2020;1:15 AM;-;183;722;0;-
Oct 17, 2020;1:30 AM;-;172;702;0;-
Oct 17, 2020;1:45 AM;-;163;676;0;-
Oct 17, 2020;2:00 AM;36,292;155;647;0;33,250
Oct 17, 2020;2:15 AM;-;147;625;0;-
Oct 17, 2020;2:30 AM;-;140;606;0;-
Oct 17, 2020;2:45 AM;-;132;591;0;-
Oct 17, 2020;3:00 AM;35,597;125;577;0;32,878
Oct 17, 2020;3:15 AM;-;122;563;0;-
Oct 17, 2020;3:30 AM;-;119;554;0;-
Oct 17, 2020;3:45 AM;-;117;543;0;-
Oct 17, 2020;4:00 AM;35,642;116;532;0;33,091
Oct 17, 2020;4:15 AM;-;117;524;0;-
Oct 17, 2020;4:30 AM;-;118;517;0;-
Oct 17, 2020;4:45 AM;-;119;509;0;-
Oct 17, 2020;5:00 AM;36,458;121;504;0;33,998
Oct 17, 2020;5:15 AM;-;122;496;0;-
Oct 17, 2020;5:30 AM;-;124;488;0;-
Oct 17, 2020;5:45 AM;-;125;481;0;-
Oct 17, 2020;6:00 AM;38,433;121;471;0;36,057
Oct 17, 2020;6:15 AM;-;123;468;0;-
Oct 17, 2020;6:30 AM;-;123;471;0;-
Oct 17, 2020;6:45 AM;-;125;474;0;-
Oct 17, 2020;7:00 AM;39,149;126;475;0;36,796
Oct 17, 2020;7:15 AM;-;123;465;0;-
Oct 17, 2020;7:30 AM;-;120;455;2;-
Oct 17, 2020;7:45 AM;-;119;446;24;-
Oct 17, 2020;8:00 AM;40,514;116;434;76;37,598
Oct 17, 2020;8:15 AM;-;114;421;145;-
Oct 17, 2020;8:30 AM;-;113;407;238;-
Oct 17, 2020;8:45 AM;-;111;390;353;-
Oct 17, 2020;9:00 AM;43,537;110;362;492;39,015
Oct 17, 2020;9:15 AM;-;104;332;638;-
Oct 17, 2020;9:30 AM;-;99;292;793;-
Oct 17, 2020;9:45 AM;-;94;250;958;-
Oct 17, 2020;10:00 AM;46,377;89;208;1,121;39,854
Oct 17, 2020;10:15 AM;-;94;184;1,288;-
Oct 17, 2020;10:30 AM;-;87;165;1,451;-
Oct 17, 2020;10:45 AM;-;80;147;1,609;-
Oct 17, 2020;11:00 AM;48,288;74;132;1,757;39,774
Oct 17, 2020;11:15 AM;-;66;127;1,900;-
Oct 17, 2020;11:30 AM;-;60;121;2,012;-
Oct 17, 2020;11:45 AM;-;53;117;2,097;-
Oct 17, 2020;12:00 PM;49,267;47;113;2,165;39,818
Oct 17, 2020;12:15 PM;-;41;110;2,211;-
Oct 17, 2020;12:30 PM;-;36;108;2,237;-
Oct 17, 2020;12:45 PM;-;32;105;2,245;-
Oct 17, 2020;1:00 PM;49,062;27;103;2,244;39,703
Oct 17, 2020;1:15 PM;-;25;104;2,235;-
Oct 17, 2020;1:30 PM;-;22;107;2,203;-
Oct 17, 2020;1:45 PM;-;19;111;2,160;-
Oct 17, 2020;2:00 PM;46,623;18;118;2,106;38,112
Oct 17, 2020;2:15 PM;-;16;124;2,041;-
Oct 17, 2020;2:30 PM;-;15;129;1,945;-
Oct 17, 2020;2:45 PM;-;14;135;1,852;-
Oct 17, 2020;3:00 PM;44,125;14;141;1,754;37,125
Oct 17, 2020;3:15 PM;-;15;149;1,646;-
Oct 17, 2020;3:30 PM;-;16;159;1,528;-
Oct 17, 2020;3:45 PM;-;17;169;1,392;-
Oct 17, 2020;4:00 PM;42,267;20;180;1,245;37,329
Oct 17, 2020;4:15 PM;-;24;198;1,088;-
Oct 17, 2020;4:30 PM;-;28;217;923;-
Oct 17, 2020;4:45 PM;-;31;237;749;-
Oct 17, 2020;5:00 PM;40,780;37;257;581;37,961
Oct 17, 2020;5:15 PM;-;44;286;418;-
Oct 17, 2020;5:30 PM;-;50;316;272;-
Oct 17, 2020;5:45 PM;-;57;349;154;-
Oct 17, 2020;6:00 PM;42,345;66;382;74;40,177
Oct 17, 2020;6:15 PM;-;78;414;25;-
Oct 17, 2020;6:30 PM;-;92;448;0;-
Oct 17, 2020;6:45 PM;-;105;485;0;-
Oct 17, 2020;7:00 PM;46,373;118;520;0;43,532
Oct 17, 2020;7:15 PM;-;133;554;0;-
Oct 17, 2020;7:30 PM;-;148;584;0;-
Oct 17, 2020;7:45 PM;-;162;623;0;-
Oct 17, 2020;8:00 PM;48,699;180;667;0;44,972
Oct 17, 2020;8:15 PM;-;202;702;0;-
Oct 17, 2020;8:30 PM;-;225;734;0;-
Oct 17, 2020;8:45 PM;-;249;770;0;-
Oct 17, 2020;9:00 PM;47,823;274;817;0;42,978
Oct 17, 2020;9:15 PM;-;302;863;0;-
Oct 17, 2020;9:30 PM;-;330;919;0;-
Oct 17, 2020;9:45 PM;-;360;980;0;-
Oct 17, 2020;10:00 PM;46,722;395;1,034;0;40,280
Oct 17, 2020;10:15 PM;-;435;1,115;0;-
Oct 17, 2020;10:30 PM;-;476;1,196;0;-
Oct 17, 2020;10:45 PM;-;514;1,279;0;-
Oct 17, 2020;11:00 PM;43,141;556;1,366;0;34,578
Oct 17, 2020;11:15 PM;-;607;1,461;0;-
Oct 17, 2020;11:30 PM;-;658;1,556;0;-
Oct 17, 2020;11:45 PM;-;710;1,649;0;-
Oct 18, 2020;12:00 AM;39,812;658;1,680;0;29,549
Oct 18, 2020;12:15 AM;-;705;1,787;0;-
Oct 18, 2020;12:30 AM;-;752;1,891;0;-
Oct 18, 2020;12:45 AM;-;796;1,995;0;-
Oct 18, 2020;1:00 AM;39,766;892;2,098;0;27,045
Oct 18, 2020;1:15 AM;-;927;2,193;0;-
Oct 18, 2020;1:30 AM;-;963;2,282;0;-
Oct 18, 2020;1:45 AM;-;999;2,367;0;-
Oct 18, 2020;2:00 AM;40,779;1,035;2,444;0;26,227
Oct 18, 2020;2:15 AM;-;1,065;2,520;0;-
Oct 18, 2020;2:30 AM;-;1,095;2,597;0;-
Oct 18, 2020;2:45 AM;-;1,123;2,674;0;-
Oct 18, 2020;3:00 AM;42,145;1,148;2,749;0;26,025
Oct 18, 2020;3:15 AM;-;1,164;2,820;0;-
Oct 18, 2020;3:30 AM;-;1,179;2,895;0;-
Oct 18, 2020;3:45 AM;-;1,195;2,971;0;-
Oct 18, 2020;4:00 AM;43,456;1,209;3,049;0;25,989
Oct 18, 2020;4:15 AM;-;1,201;3,124;0;-
Oct 18, 2020;4:30 AM;-;1,206;3,198;0;-
Oct 18, 2020;4:45 AM;-;1,210;3,271;0;-
Oct 18, 2020;5:00 AM;44,927;1,212;3,341;0;26,440
Oct 18, 2020;5:15 AM;-;1,211;3,387;0;-
Oct 18, 2020;5:30 AM;-;1,211;3,434;0;-
Oct 18, 2020;5:45 AM;-;1,211;3,481;0;-
Oct 18, 2020;6:00 AM;45,743;1,201;3,580;0;26,313
Oct 18, 2020;6:15 AM;-;1,203;3,631;0;-
Oct 18, 2020;6:30 AM;-;1,206;3,678;0;-
Oct 18, 2020;6:45 AM;-;1,208;3,724;0;-
Oct 18, 2020;7:00 AM;46,221;1,209;3,761;0;26,213
Oct 18, 2020;7:15 AM;-;1,204;3,787;0;-
Oct 18, 2020;7:30 AM;-;1,201;3,806;2;-
Oct 18, 2020;7:45 AM;-;1,198;3,815;27;-
Oct 18, 2020;8:00 AM;48,896;1,192;3,809;95;27,950
Oct 18, 2020;8:15 AM;-;1,191;3,795;189;-
Oct 18, 2020;8:30 AM;-;1,173;3,782;321;-
Oct 18, 2020;8:45 AM;-;1,152;3,760;488;-
Oct 18, 2020;9:00 AM;52,509;1,130;3,736;669;29,500
Oct 18, 2020;9:15 AM;-;1,107;3,705;875;-
Oct 18, 2020;9:30 AM;-;1,084;3,658;1,082;-
Oct 18, 2020;9:45 AM;-;1,058;3,610;1,298;-
Oct 18, 2020;10:00 AM;55,943;1,030;3,564;1,509;30,722
Oct 18, 2020;10:15 AM;-;1,006;3,517;1,720;-
Oct 18, 2020;10:30 AM;-;980;3,472;1,925;-
Oct 18, 2020;10:45 AM;-;955;3,429;2,114;-
Oct 18, 2020;11:00 AM;58,703;931;3,392;2,281;31,688
Oct 18, 2020;11:15 AM;-;915;3,386;2,425;-
Oct 18, 2020;11:30 AM;-;899;3,380;2,530;-
Oct 18, 2020;11:45 AM;-;883;3,374;2,620;-
Oct 18, 2020;12:00 PM;59,115;864;3,369;2,685;31,605
Oct 18, 2020;12:15 PM;-;847;3,328;2,728;-
Oct 18, 2020;12:30 PM;-;828;3,303;2,741;-
Oct 18, 2020;12:45 PM;-;812;3,277;2,730;-
Oct 18, 2020;1:00 PM;56,099;797;3,245;2,694;29,798
Oct 18, 2020;1:15 PM;-;786;3,208;2,651;-
Oct 18, 2020;1:30 PM;-;777;3,169;2,578;-
Oct 18, 2020;1:45 PM;-;767;3,128;2,502;-
Oct 18, 2020;2:00 PM;53,464;761;3,085;2,417;29,311
Oct 18, 2020;2:15 PM;-;760;3,041;2,322;-
Oct 18, 2020;2:30 PM;-;759;2,996;2,215;-
Oct 18, 2020;2:45 PM;-;758;2,945;2,096;-
Oct 18, 2020;3:00 PM;50,540;757;2,890;1,967;29,375
Oct 18, 2020;3:15 PM;-;753;2,831;1,829;-
Oct 18, 2020;3:30 PM;-;750;2,759;1,679;-
Oct 18, 2020;3:45 PM;-;747;2,688;1,517;-
Oct 18, 2020;4:00 PM;47,722;744;2,612;1,345;30,530
Oct 18, 2020;4:15 PM;-;739;2,533;1,164;-
Oct 18, 2020;4:30 PM;-;735;2,454;977;-
Oct 18, 2020;4:45 PM;-;729;2,377;786;-
Oct 18, 2020;5:00 PM;45,411;723;2,301;606;32,190
Oct 18, 2020;5:15 PM;-;716;2,249;435;-
Oct 18, 2020;5:30 PM;-;708;2,197;283;-
Oct 18, 2020;5:45 PM;-;701;2,147;158;-
Oct 18, 2020;6:00 PM;45,467;693;2,102;74;34,425
Oct 18, 2020;6:15 PM;-;676;2,078;26;-
Oct 18, 2020;6:30 PM;-;658;2,058;0;-
Oct 18, 2020;6:45 PM;-;640;2,039;0;-
Oct 18, 2020;7:00 PM;47,249;624;2,021;0;36,789
Oct 18, 2020;7:15 PM;-;612;2,008;0;-
Oct 18, 2020;7:30 PM;-;599;2,002;0;-
Oct 18, 2020;7:45 PM;-;586;2,008;0;-
Oct 18, 2020;8:00 PM;48,788;574;2,012;0;38,576
Oct 18, 2020;8:15 PM;-;559;2,008;0;-
Oct 18, 2020;8:30 PM;-;543;1,999;0;-
Oct 18, 2020;8:45 PM;-;528;1,988;0;-
Oct 18, 2020;9:00 PM;47,394;513;1,978;0;37,527
Oct 18, 2020;9:15 PM;-;504;1,971;0;-
Oct 18, 2020;9:30 PM;-;495;1,964;0;-
Oct 18, 2020;9:45 PM;-;485;1,959;0;-
Oct 18, 2020;10:00 PM;44,183;479;1,946;0;34,592
Oct 18, 2020;10:15 PM;-;469;1,937;0;-
Oct 18, 2020;10:30 PM;-;459;1,930;0;-
Oct 18, 2020;10:45 PM;-;451;1,922;0;-
Oct 18, 2020;11:00 PM;40,470;442;1,917;0;31,133
Oct 18, 2020;11:15 PM;-;434;1,907;0;-
Oct 18, 2020;11:30 PM;-;428;1,898;0;-
Oct 18, 2020;11:45 PM;-;422;1,889;0;-
Oct 19, 2020;12:00 AM;39,472;356;1,905;0;30,524
Oct 19, 2020;12:15 AM;-;353;1,894;0;-
Oct 19, 2020;12:30 AM;-;350;1,880;0;-
Oct 19, 2020;12:45 AM;-;345;1,867;0;-
Oct 19, 2020;1:00 AM;38,754;362;1,850;0;30,092
Oct 19, 2020;1:15 AM;-;357;1,828;0;-
Oct 19, 2020;1:30 AM;-;350;1,802;0;-
Oct 19, 2020;1:45 AM;-;345;1,771;0;-
Oct 19, 2020;2:00 AM;37,191;338;1,739;0;29,043
Oct 19, 2020;2:15 AM;-;334;1,716;0;-
Oct 19, 2020;2:30 AM;-;330;1,695;0;-
Oct 19, 2020;2:45 AM;-;324;1,674;0;-
Oct 19, 2020;3:00 AM;37,271;320;1,651;0;29,559
Oct 19, 2020;3:15 AM;-;319;1,624;0;-
Oct 19, 2020;3:30 AM;-;317;1,597;0;-
Oct 19, 2020;3:45 AM;-;316;1,569;0;-
Oct 19, 2020;4:00 AM;38,049;315;1,539;0;30,870
Oct 19, 2020;4:15 AM;-;315;1,499;0;-
Oct 19, 2020;4:30 AM;-;317;1,459;0;-
Oct 19, 2020;4:45 AM;-;316;1,419;0;-
Oct 19, 2020;5:00 AM;42,539;317;1,380;0;35,967
Oct 19, 2020;5:15 AM;-;315;1,345;0;-
Oct 19, 2020;5:30 AM;-;314;1,311;0;-
Oct 19, 2020;5:45 AM;-;313;1,278;0;-
Oct 19, 2020;6:00 AM;51,083;312;1,250;0;44,940
Oct 19, 2020;6:15 AM;-;316;1,229;0;-
Oct 19, 2020;6:30 AM;-;320;1,207;0;-
Oct 19, 2020;6:45 AM;-;324;1,185;0;-
Oct 19, 2020;7:00 AM;56,705;327;1,163;0;50,853
Oct 19, 2020;7:15 AM;-;328;1,141;0;-
Oct 19, 2020;7:30 AM;-;329;1,118;1;-
Oct 19, 2020;7:45 AM;-;330;1,093;24;-
Oct 19, 2020;8:00 AM;58,349;333;1,068;103;51,665
Oct 19, 2020;8:15 AM;-;338;1,042;212;-
Oct 19, 2020;8:30 AM;-;343;1,019;357;-
Oct 19, 2020;8:45 AM;-;349;992;531;-
Oct 19, 2020;9:00 AM;60,577;356;963;724;51,216
Oct 19, 2020;9:15 AM;-;364;930;939;-
Oct 19, 2020;9:30 AM;-;372;892;1,170;-
Oct 19, 2020;9:45 AM;-;381;852;1,419;-
Oct 19, 2020;10:00 AM;64,593;390;813;1,672;51,687
Oct 19, 2020;10:15 AM;-;397;786;1,934;-
Oct 19, 2020;10:30 AM;-;408;762;2,179;-
Oct 19, 2020;10:45 AM;-;417;738;2,412;-
Oct 19, 2020;11:00 AM;67,364;427;718;2,630;50,973
Oct 19, 2020;11:15 AM;-;440;726;2,840;-
Oct 19, 2020;11:30 AM;-;453;734;3,024;-
Oct 19, 2020;11:45 AM;-;468;747;3,184;-
Oct 19, 2020;12:00 PM;70,080;480;761;3,319;51,134
Oct 19, 2020;12:15 PM;-;494;785;3,424;-
Oct 19, 2020;12:30 PM;-;508;807;3,492;-
Oct 19, 2020;12:45 PM;-;522;829;3,527;-
Oct 19, 2020;1:00 PM;70,049;537;849;3,514;50,576
Oct 19, 2020;1:15 PM;-;551;860;3,487;-
Oct 19, 2020;1:30 PM;-;564;866;3,438;-
Oct 19, 2020;1:45 PM;-;577;866;3,365;-
Oct 19, 2020;2:00 PM;67,074;590;854;3,274;48,976
Oct 19, 2020;2:15 PM;-;608;836;3,165;-
Oct 19, 2020;2:30 PM;-;626;817;3,018;-
Oct 19, 2020;2:45 PM;-;644;798;2,869;-
Oct 19, 2020;3:00 PM;63,413;659;777;2,703;48,142
Oct 19, 2020;3:15 PM;-;668;750;2,516;-
Oct 19, 2020;3:30 PM;-;677;725;2,314;-
Oct 19, 2020;3:45 PM;-;685;701;2,098;-
Oct 19, 2020;4:00 PM;58,203;693;676;1,866;46,885
Oct 19, 2020;4:15 PM;-;697;651;1,626;-
Oct 19, 2020;4:30 PM;-;701;625;1,370;-
Oct 19, 2020;4:45 PM;-;705;601;1,108;-
Oct 19, 2020;5:00 PM;53,636;710;588;855;46,225
Oct 19, 2020;5:15 PM;-;716;613;605;-
Oct 19, 2020;5:30 PM;-;722;640;374;-
Oct 19, 2020;5:45 PM;-;729;671;190;-
Oct 19, 2020;6:00 PM;55,063;738;709;80;48,590
Oct 19, 2020;6:15 PM;-;755;787;5;-
Oct 19, 2020;6:30 PM;-;772;874;0;-
Oct 19, 2020;6:45 PM;-;790;963;0;-
Oct 19, 2020;7:00 PM;59,904;804;1,063;0;51,622
Oct 19, 2020;7:15 PM;-;814;1,177;0;-
Oct 19, 2020;7:30 PM;-;824;1,308;0;-
Oct 19, 2020;7:45 PM;-;834;1,458;0;-
Oct 19, 2020;8:00 PM;61,219;844;1,621;0;50,358
Oct 19, 2020;8:15 PM;-;861;1,775;0;-
Oct 19, 2020;8:30 PM;-;876;1,924;0;-
Oct 19, 2020;8:45 PM;-;892;2,069;0;-
Oct 19, 2020;9:00 PM;58,797;908;2,211;0;45,434
Oct 19, 2020;9:15 PM;-;922;2,352;0;-
Oct 19, 2020;9:30 PM;-;937;2,486;0;-
Oct 19, 2020;9:45 PM;-;934;2,615;0;-
Oct 19, 2020;10:00 PM;56,115;950;2,737;0;40,664
Oct 19, 2020;10:15 PM;-;959;2,847;0;-
Oct 19, 2020;10:30 PM;-;967;2,956;0;-
Oct 19, 2020;10:45 PM;-;974;3,063;0;-
Oct 19, 2020;11:00 PM;51,630;982;3,163;0;34,585
Oct 19, 2020;11:15 PM;-;984;3,237;0;-
Oct 19, 2020;11:30 PM;-;992;3,311;0;-
Oct 19, 2020;11:45 PM;-;995;3,382;0;-
Oct 20, 2020;12:00 AM;47,161;892;3,297;0;30,006
Oct 20, 2020;12:15 AM;-;900;3,355;0;-
Oct 20, 2020;12:30 AM;-;910;3,408;0;-
Oct 20, 2020;12:45 AM;-;936;3,459;0;-
Oct 20, 2020;1:00 AM;45,618;928;3,507;0;27,656
Oct 20, 2020;1:15 AM;-;929;3,548;0;-
Oct 20, 2020;1:30 AM;-;930;3,582;0;-
Oct 20, 2020;1:45 AM;-;931;3,608;0;-
Oct 20, 2020;2:00 AM;45,262;931;3,624;0;26,895
Oct 20, 2020;2:15 AM;-;934;3,644;0;-
Oct 20, 2020;2:30 AM;-;935;3,668;0;-
Oct 20, 2020;2:45 AM;-;938;3,694;0;-
Oct 20, 2020;3:00 AM;46,053;940;3,720;0;27,280
Oct 20, 2020;3:15 AM;-;939;3,743;0;-
Oct 20, 2020;3:30 AM;-;938;3,768;0;-
Oct 20, 2020;3:45 AM;-;937;3,791;0;-
Oct 20, 2020;4:00 AM;47,318;936;3,816;0;28,107
Oct 20, 2020;4:15 AM;-;940;3,848;0;-
Oct 20, 2020;4:30 AM;-;943;3,879;0;-
Oct 20, 2020;4:45 AM;-;947;3,904;0;-
Oct 20, 2020;5:00 AM;50,129;952;3,933;0;30,307
Oct 20, 2020;5:15 AM;-;957;3,975;0;-
Oct 20, 2020;5:30 AM;-;963;4,017;0;-
Oct 20, 2020;5:45 AM;-;968;4,060;0;-
Oct 20, 2020;6:00 AM;59,671;970;4,132;0;38,840
Oct 20, 2020;6:15 AM;-;985;4,187;0;-
Oct 20, 2020;6:30 AM;-;1,001;4,243;0;-
Oct 20, 2020;6:45 AM;-;1,017;4,298;0;-
Oct 20, 2020;7:00 AM;64,450;1,033;4,356;0;42,332
Oct 20, 2020;7:15 AM;-;1,056;4,414;0;-
Oct 20, 2020;7:30 AM;-;1,096;4,473;1;-
Oct 20, 2020;7:45 AM;-;1,118;4,529;43;-
Oct 20, 2020;8:00 AM;66,790;1,138;4,567;160;41,917
Oct 20, 2020;8:15 AM;-;1,151;4,588;335;-
Oct 20, 2020;8:30 AM;-;1,165;4,605;561;-
Oct 20, 2020;8:45 AM;-;1,178;4,611;814;-
Oct 20, 2020;9:00 AM;70,600;1,190;4,599;1,101;41,443
Oct 20, 2020;9:15 AM;-;1,195;4,574;1,399;-
Oct 20, 2020;9:30 AM;-;1,201;4,526;1,697;-
Oct 20, 2020;9:45 AM;-;1,207;4,470;2,000;-
Oct 20, 2020;10:00 AM;74,597;1,211;4,410;2,291;41,945
Oct 20, 2020;10:15 AM;-;1,216;4,298;2,577;-
Oct 20, 2020;10:30 AM;-;1,221;4,184;2,844;-
Oct 20, 2020;10:45 AM;-;1,226;4,080;3,094;-
Oct 20, 2020;11:00 AM;76,353;1,268;3,980;3,307;41,570
Oct 20, 2020;11:15 AM;-;1,264;3,919;3,490;-
Oct 20, 2020;11:30 AM;-;1,261;3,857;3,634;-
Oct 20, 2020;11:45 AM;-;1,255;3,795;3,755;-
Oct 20, 2020;12:00 PM;75,593;1,253;3,739;3,840;40,224
Oct 20, 2020;12:15 PM;-;1,257;3,711;3,893;-
Oct 20, 2020;12:30 PM;-;1,263;3,683;3,908;-
Oct 20, 2020;12:45 PM;-;1,267;3,654;3,901;-
Oct 20, 2020;1:00 PM;73,790;1,273;3,630;3,868;39,219
Oct 20, 2020;1:15 PM;-;1,275;3,610;3,826;-
Oct 20, 2020;1:30 PM;-;1,278;3,592;3,736;-
Oct 20, 2020;1:45 PM;-;1,280;3,575;3,629;-
Oct 20, 2020;2:00 PM;70,966;1,249;3,563;3,483;38,956
Oct 20, 2020;2:15 PM;-;1,256;3,553;3,300;-
Oct 20, 2020;2:30 PM;-;1,264;3,545;3,099;-
Oct 20, 2020;2:45 PM;-;1,271;3,543;2,885;-
Oct 20, 2020;3:00 PM;67,667;1,290;3,553;2,647;39,057
Oct 20, 2020;3:15 PM;-;1,298;3,572;2,390;-
Oct 20, 2020;3:30 PM;-;1,306;3,611;2,123;-
Oct 20, 2020;3:45 PM;-;1,312;3,648;1,862;-
Oct 20, 2020;4:00 PM;63,701;1,317;3,683;1,600;38,460
Oct 20, 2020;4:15 PM;-;1,320;3,737;1,342;-
Oct 20, 2020;4:30 PM;-;1,320;3,789;1,096;-
Oct 20, 2020;4:45 PM;-;1,321;3,852;865;-
Oct 20, 2020;5:00 PM;62,973;1,323;3,916;644;40,135
Oct 20, 2020;5:15 PM;-;1,325;3,982;439;-
Oct 20, 2020;5:30 PM;-;1,327;4,046;264;-
Oct 20, 2020;5:45 PM;-;1,330;4,108;136;-
Oct 20, 2020;6:00 PM;63,580;1,331;4,170;60;41,288
Oct 20, 2020;6:15 PM;-;1,329;4,211;3;-
Oct 20, 2020;6:30 PM;-;1,327;4,249;0;-
Oct 20, 2020;6:45 PM;-;1,325;4,287;0;-
Oct 20, 2020;7:00 PM;66,721;1,322;4,322;0;44,047
Oct 20, 2020;7:15 PM;-;1,316;4,346;0;-
Oct 20, 2020;7:30 PM;-;1,311;4,367;0;-
Oct 20, 2020;7:45 PM;-;1,306;4,385;0;-
Oct 20, 2020;8:00 PM;65,583;1,299;4,399;0;42,758
Oct 20, 2020;8:15 PM;-;1,293;4,412;0;-
Oct 20, 2020;8:30 PM;-;1,286;4,423;0;-
Oct 20, 2020;8:45 PM;-;1,279;4,435;0;-
Oct 20, 2020;9:00 PM;61,992;1,272;4,449;0;39,116
Oct 20, 2020;9:15 PM;-;1,260;4,460;0;-
Oct 20, 2020;9:30 PM;-;1,248;4,471;0;-
Oct 20, 2020;9:45 PM;-;1,238;4,479;0;-
Oct 20, 2020;10:00 PM;57,409;1,231;4,441;0;34,905
Oct 20, 2020;10:15 PM;-;1,225;4,419;0;-
Oct 20, 2020;10:30 PM;-;1,208;4,397;0;-
Oct 20, 2020;10:45 PM;-;1,204;4,379;0;-
Oct 20, 2020;11:00 PM;53,048;1,200;4,359;0;31,148
Oct 20, 2020;11:15 PM;-;1,178;4,319;0;-
Oct 20, 2020;11:30 PM;-;1,170;4,278;0;-
Oct 20, 2020;11:45 PM;-;1,161;4,235;0;-
Oct 21, 2020;12:00 AM;46,356;1,067;4,039;0;26,213
Oct 21, 2020;12:15 AM;-;1,055;4,006;0;-
Oct 21, 2020;12:30 AM;-;1,042;3,970;0;-
Oct 21, 2020;12:45 AM;-;1,030;3,935;0;-
Oct 21, 2020;1:00 AM;44,650;1,008;3,897;0;25,383
Oct 21, 2020;1:15 AM;-;994;3,855;0;-
Oct 21, 2020;1:30 AM;-;977;3,811;0;-
Oct 21, 2020;1:45 AM;-;962;3,764;0;-
Oct 21, 2020;2:00 AM;43,334;946;3,711;0;25,146
Oct 21, 2020;2:15 AM;-;931;3,658;0;-
Oct 21, 2020;2:30 AM;-;900;3,605;0;-
Oct 21, 2020;2:45 AM;-;884;3,553;0;-
Oct 21, 2020;3:00 AM;42,609;868;3,504;0;25,513
Oct 21, 2020;3:15 AM;-;842;3,461;0;-
Oct 21, 2020;3:30 AM;-;818;3,423;0;-
Oct 21, 2020;3:45 AM;-;792;3,388;0;-
Oct 21, 2020;4:00 AM;43,445;752;3,353;0;27,254
Oct 21, 2020;4:15 AM;-;728;3,339;0;-
Oct 21, 2020;4:30 AM;-;702;3,325;0;-
Oct 21, 2020;4:45 AM;-;678;3,315;0;-
Oct 21, 2020;5:00 AM;46,465;654;3,309;0;30,671
Oct 21, 2020;5:15 AM;-;630;3,322;0;-
Oct 21, 2020;5:30 AM;-;606;3,336;0;-
Oct 21, 2020;5:45 AM;-;583;3,355;0;-
Oct 21, 2020;6:00 AM;55,322;560;3,381;0;39,442
Oct 21, 2020;6:15 AM;-;545;3,414;0;-
Oct 21, 2020;6:30 AM;-;531;3,449;0;-
Oct 21, 2020;6:45 AM;-;516;3,485;0;-
Oct 21, 2020;7:00 AM;59,283;504;3,517;0;43,006
Oct 21, 2020;7:15 AM;-;502;3,550;0;-
Oct 21, 2020;7:30 AM;-;500;3,583;0;-
Oct 21, 2020;7:45 AM;-;498;3,611;13;-
Oct 21, 2020;8:00 AM;61,234;499;3,649;83;43,336
Oct 21, 2020;8:15 AM;-;505;3,698;168;-
Oct 21, 2020;8:30 AM;-;512;3,755;284;-
Oct 21, 2020;8:45 AM;-;518;3,816;414;-
Oct 21, 2020;9:00 AM;65,017;530;3,878;560;43,591
Oct 21, 2020;9:15 AM;-;553;3,942;721;-
